claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
1114,TV,48,36,0,1,Water Damage,1,675.33,417.16,1444,Invalid
920,Laptop,58,36,1,1,Battery Failure,0,2196.28,2239.51,1749,Manual Review
135,Laptop,7,12,1,1,Manufacturing Defect,1,666.47,500.04,222,Valid
699,TV,15,24,1,1,Battery Failure,1,1043.62,369.65,448,Valid
1306,Camera,5,12,1,1,Battery Failure,2,1877.57,526.38,147,Valid
354,Laptop,14,24,1,1,Software Failure,2,2402.54,699.54,426,Valid
687,Smartphone,44,24,0,1,Physical Damage,3,308.7,166.24,1309,Invalid
614,Washing Machine,20,24,1,1,Electrical Failure,2,538.74,234.05,612,Valid
282,TV,25,12,1,0,Water Damage,3,1114.52,555.45,752,Invalid
533,Laptop,45,24,1,1,Manufacturing Defect,4,2022.06,1016.69,1359,Manual Review
95,Smartphone,35,36,1,1,Electrical Failure,1,849.89,119.54,1054,Valid
242,Washing Machine,20,24,1,1,Electrical Failure,0,906.12,867.46,615,Manual Review
833,TV,17,36,1,1,Battery Failure,2,1348.05,233.04,496,Valid
66,Washing Machine,31,12,0,1,Screen Damage,3,891.07,739.5,921,Manual Review
550,Camera,1,24,1,1,Electrical Failure,2,940.19,394.88,44,Valid
575,Refrigerator,56,36,0,1,Water Damage,4,823.59,335.43,1686,Invalid
1336,TV,60,24,0,1,Unknown,0,1327.18,946.87,1795,Manual Review
1194,Laptop,24,12,0,0,Battery Failure,1,2151.54,1182.69,708,Manual Review
891,Washing Machine,39,12,0,0,Unknown,1,975.76,624.98,1176,Invalid
180,Refrigerator,38,36,1,0,Water Damage,4,2302.72,962.13,1143,Invalid
1166,TV,48,36,0,0,Unknown,3,549.73,275.89,1434,Invalid
1055,Laptop,4,12,1,1,Software Failure,0,493.02,288.54,125,Valid
1237,Refrigerator,15,36,0,0,Physical Damage,1,944.78,803.57,458,Manual Review
206,Tablet,55,12,0,0,Physical Damage,1,587.8,78.95,1640,Invalid
765,TV,42,36,0,0,Physical Damage,3,519.97,357.73,1272,Invalid
881,Tablet,58,24,1,0,Water Damage,2,735.21,236.92,1755,Invalid
902,Tablet,54,36,0,0,Unknown,2,595.42,420.05,1608,Invalid
669,Tablet,8,12,1,1,Manufacturing Defect,1,537.36,277.02,250,Valid
732,Headphones,4,36,1,1,Battery Failure,2,182.77,46.7,126,Valid
737,TV,43,36,0,0,Screen Damage,1,327.02,305.57,1291,Manual Review
1277,Refrigerator,21,24,1,1,Screen Damage,4,1437.02,1386.39,616,Manual Review
678,Washing Machine,25,24,0,1,Unknown,3,1402.39,1126.37,759,Manual Review
616,Washing Machine,31,24,0,0,Water Damage,0,1325.51,1420.4,923,Manual Review
1209,Smartphone,21,12,0,1,Electrical Failure,1,924.6,1010.89,621,Manual Review
713,Headphones,20,36,1,1,Electrical Failure,0,346.69,130.45,598,Valid
620,Headphones,2,12,1,1,Manufacturing Defect,0,379.96,161.07,56,Valid
1456,Smartphone,55,12,0,0,Unknown,4,271.61,55.52,1651,Invalid
1458,Laptop,32,24,1,0,Unknown,2,2146.15,1383.35,951,Invalid
795,Tablet,7,12,1,1,Battery Failure,2,851.45,441.94,206,Valid
1321,Camera,18,12,0,0,Physical Damage,3,1430.5,854.44,537,Invalid
1451,Tablet,26,24,1,0,Physical Damage,1,254.3,45.84,770,Invalid
878,Laptop,5,12,1,1,Battery Failure,0,2392.23,1894.49,147,Valid
24,Smartphone,13,12,0,1,Screen Damage,1,521.96,399.84,381,Manual Review
887,Smartphone,19,36,1,0,Water Damage,3,304.58,253.09,582,Manual Review
1115,Headphones,12,36,1,1,Physical Damage,2,280.13,184.47,355,Manual Review
1360,Laptop,6,12,1,1,Electrical Failure,1,952.19,469.33,183,Valid
54,Tablet,25,24,0,0,Unknown,3,465.04,302.15,752,Invalid
1157,Headphones,56,24,0,0,Water Damage,1,78.07,17.97,1673,Invalid
652,Refrigerator,5,12,0,1,Water Damage,4,1249.57,1149.24,147,Manual Review
1008,Tablet,57,24,1,0,Screen Damage,2,919.71,538.57,1708,Manual Review
746,TV,28,24,1,0,Physical Damage,4,1504.35,935.38,839,Manual Review
237,Refrigerator,2,24,1,1,Software Failure,0,1800.56,1101.13,56,Valid
961,Headphones,55,36,1,1,Unknown,3,228.52,163.22,1635,Invalid
406,Headphones,11,12,1,1,Electrical Failure,1,353.65,155.66,320,Valid
447,Tablet,59,12,0,1,Unknown,2,751.54,294.7,1768,Invalid
1254,Headphones,2,12,1,1,Manufacturing Defect,0,167.15,38.13,47,Valid
395,Refrigerator,45,36,0,0,Physical Damage,4,1772.01,630.32,1361,Invalid
193,Camera,27,36,1,1,Battery Failure,1,1622.89,1176.26,801,Manual Review
1382,Refrigerator,10,36,1,1,Software Failure,0,697.0,374.33,296,Valid
522,Headphones,41,12,0,1,Manufacturing Defect,4,59.33,57.23,1240,Manual Review
1081,Washing Machine,46,36,0,0,Unknown,1,1580.01,562.09,1375,Invalid
1109,TV,12,12,1,1,Battery Failure,0,1048.02,276.72,346,Valid
910,Headphones,24,36,1,1,Software Failure,0,490.95,476.86,722,Manual Review
318,Headphones,5,12,1,1,Battery Failure,0,446.32,309.45,145,Valid
697,TV,15,24,1,1,Manufacturing Defect,2,725.5,228.02,445,Valid
109,Laptop,47,12,1,1,Water Damage,1,1130.03,1097.75,1404,Manual Review
967,Laptop,46,36,0,1,Manufacturing Defect,3,1872.94,1354.16,1386,Manual Review
35,Camera,18,24,1,1,Battery Failure,1,646.51,182.41,545,Valid
161,Refrigerator,31,36,1,1,Battery Failure,0,969.38,698.89,932,Valid
1333,Refrigerator,16,36,1,1,Electrical Failure,1,1436.06,780.88,489,Valid
225,Smartphone,41,24,1,0,Unknown,1,1032.32,581.59,1215,Invalid
960,Refrigerator,25,36,0,1,Battery Failure,1,2362.31,2383.2,742,Manual Review
918,Smartphone,45,12,1,0,Water Damage,4,1468.29,500.2,1355,Invalid
1315,Headphones,3,12,1,1,Manufacturing Defect,0,397.05,58.07,82,Valid
215,Tablet,6,36,1,1,Software Failure,2,800.22,478.44,167,Valid
15,Camera,42,24,0,1,Physical Damage,0,644.32,638.6,1266,Manual Review
940,Tablet,23,12,0,1,Manufacturing Defect,1,1011.79,672.59,702,Manual Review
493,Tablet,48,36,0,0,Unknown,1,980.6,189.61,1445,Invalid
1337,Refrigerator,17,24,1,1,Electrical Failure,1,2460.77,428.07,510,Valid
695,Washing Machine,53,36,0,0,Unknown,2,423.52,137.31,1578,Invalid
855,Tablet,43,12,0,0,Physical Damage,1,840.56,388.66,1279,Invalid
1072,Smartphone,11,24,1,1,Electrical Failure,0,425.25,174.23,331,Valid
1091,Washing Machine,11,24,1,1,Battery Failure,0,426.37,131.21,332,Valid
939,Laptop,43,12,0,1,Unknown,1,2027.23,1475.58,1295,Invalid
629,TV,31,24,1,1,Battery Failure,2,869.38,608.77,938,Manual Review
341,Camera,37,12,0,1,Physical Damage,4,1286.54,909.25,1100,Invalid
842,Headphones,3,24,1,1,Screen Damage,0,312.67,241.28,93,Manual Review
1236,Tablet,3,24,1,0,Battery Failure,0,1092.05,555.81,77,Manual Review
210,Washing Machine,51,36,0,1,Water Damage,1,1544.83,523.62,1545,Invalid
989,TV,11,12,1,1,Battery Failure,2,1390.28,354.59,331,Valid
1404,Refrigerator,22,12,0,0,Unknown,3,611.7,552.78,646,Manual Review
815,Tablet,60,36,0,1,Water Damage,3,806.59,125.38,1801,Invalid
1439,Laptop,11,12,1,1,Electrical Failure,2,2255.89,1521.69,315,Valid
230,Camera,7,36,1,1,Manufacturing Defect,2,2134.65,1813.54,221,Valid
1224,Tablet,60,12,0,0,Unknown,2,1170.21,595.03,1801,Invalid
571,TV,9,36,1,1,Electrical Failure,1,1911.42,723.01,277,Valid
1049,Smartphone,12,36,1,1,Electrical Failure,2,1462.59,689.93,375,Valid
1372,Tablet,49,36,0,0,Unknown,4,1082.06,636.5,1480,Invalid
1250,TV,50,12,1,0,Screen Damage,1,1262.03,1014.7,1501,Manual Review
683,Refrigerator,59,36,0,0,Unknown,3,1560.93,1709.9,1766,Manual Review
987,TV,41,12,0,1,Unknown,4,729.56,476.05,1217,Invalid
386,Tablet,9,12,1,1,Manufacturing Defect,0,221.36,33.51,282,Valid
734,Washing Machine,37,24,0,0,Unknown,2,359.23,98.96,1117,Invalid
976,Laptop,29,12,0,0,Physical Damage,1,1766.7,1614.44,862,Manual Review
1010,Washing Machine,47,24,1,0,Battery Failure,0,927.32,534.78,1417,Manual Review
740,Smartphone,57,24,0,0,Physical Damage,4,1236.08,477.46,1705,Invalid
514,Tablet,55,36,0,0,Physical Damage,2,408.48,42.23,1642,Invalid
393,TV,51,36,0,0,Water Damage,3,442.73,115.57,1522,Invalid
179,Refrigerator,20,24,1,1,Electrical Failure,0,2294.85,1886.4,611,Valid
776,Refrigerator,15,36,1,0,Physical Damage,0,2453.65,1994.57,439,Manual Review
626,Camera,42,24,1,0,Software Failure,4,1699.11,1411.9,1253,Manual Review
115,Refrigerator,34,12,0,0,Screen Damage,0,1945.99,1328.65,1019,Manual Review
1348,Laptop,5,24,1,1,Battery Failure,2,1992.59,1077.89,165,Valid
1279,Camera,31,36,1,1,Electrical Failure,0,801.93,654.94,937,Manual Review
472,Refrigerator,33,36,1,1,Battery Failure,0,739.25,281.24,1005,Valid
134,Smartphone,24,24,1,1,Software Failure,2,1040.92,556.83,732,Valid
17,Tablet,19,24,1,1,Electrical Failure,2,751.35,362.98,563,Valid
911,Refrigerator,57,12,1,0,Water Damage,1,1319.44,987.79,1709,Invalid
964,TV,11,12,0,0,Physical Damage,4,1664.61,1760.75,315,Manual Review
271,Laptop,51,12,0,1,Unknown,1,651.95,388.34,1542,Invalid
921,Refrigerator,22,12,0,1,Water Damage,3,2442.03,1682.29,667,Manual Review
157,Washing Machine,47,24,1,1,Physical Damage,2,1684.3,210.08,1418,Invalid
1398,Refrigerator,58,36,1,0,Unknown,2,1980.01,1581.8,1748,Invalid
143,Camera,39,24,1,0,Battery Failure,0,674.73,402.14,1177,Manual Review
117,TV,10,12,1,1,Electrical Failure,1,401.79,195.45,306,Valid
333,Smartphone,30,36,1,1,Manufacturing Defect,1,545.79,86.84,905,Valid
311,Washing Machine,30,12,1,0,Screen Damage,3,618.26,414.34,891,Manual Review
1394,Laptop,41,12,1,1,Software Failure,3,633.16,667.45,1219,Manual Review
645,Washing Machine,4,12,1,1,Electrical Failure,2,358.37,46.66,127,Valid
1357,Tablet,57,36,1,1,Screen Damage,4,756.78,617.95,1716,Manual Review
1229,Washing Machine,6,36,1,1,Battery Failure,1,1607.15,429.91,178,Valid
1200,Refrigerator,57,36,0,0,Water Damage,1,1495.68,1151.83,1719,Invalid
877,Washing Machine,59,36,0,1,Unknown,2,1392.82,918.85,1784,Invalid
343,Refrigerator,51,36,1,1,Physical Damage,2,1460.0,924.71,1529,Invalid
176,TV,31,24,0,1,Battery Failure,3,597.5,400.06,943,Manual Review
315,Laptop,28,12,0,1,Unknown,2,1840.08,1274.94,850,Invalid
1065,Camera,18,12,0,0,Screen Damage,2,1900.89,1638.4,525,Manual Review
579,Washing Machine,46,12,1,0,Electrical Failure,4,1777.89,1203.52,1385,Manual Review
590,Tablet,5,12,1,1,Electrical Failure,1,493.19,127.61,159,Valid
1213,Headphones,51,24,1,1,Physical Damage,4,95.81,49.96,1531,Manual Review
371,Washing Machine,36,24,0,1,Unknown,1,750.59,387.8,1088,Invalid
147,Laptop,28,24,0,0,Water Damage,4,1730.44,208.06,854,Invalid
366,Washing Machine,46,36,0,0,Physical Damage,1,1679.93,751.18,1385,Invalid
202,Tablet,30,36,1,1,Electrical Failure,2,291.6,69.02,907,Valid
1433,Refrigerator,6,12,1,1,Battery Failure,2,964.41,661.43,193,Valid
22,Camera,34,24,0,0,Physical Damage,3,1426.85,1045.33,1016,Invalid
785,Camera,3,24,0,0,Electrical Failure,1,1288.36,1154.31,96,Manual Review
335,Laptop,1,24,1,1,Electrical Failure,0,1601.74,355.88,45,Valid
728,Camera,31,12,0,1,Water Damage,1,1850.47,1096.12,926,Invalid
975,Headphones,10,24,1,1,Software Failure,0,120.51,22.96,288,Valid
409,Tablet,30,24,0,1,Manufacturing Defect,3,526.66,275.02,905,Manual Review
799,Tablet,33,24,0,0,Manufacturing Defect,2,776.94,588.76,975,Manual Review
19,TV,55,36,0,1,Unknown,2,747.94,258.22,1660,Invalid
1291,Headphones,18,24,1,1,Manufacturing Defect,0,444.75,188.22,548,Valid
1039,Tablet,24,12,1,0,Physical Damage,1,467.09,315.73,723,Invalid
433,Tablet,32,36,0,0,Unknown,0,589.56,353.77,969,Manual Review
704,Camera,29,12,0,1,Software Failure,1,432.7,450.57,860,Manual Review
574,Tablet,60,24,0,1,Physical Damage,2,301.84,64.44,1809,Invalid
40,TV,29,36,0,1,Physical Damage,1,281.62,169.63,858,Manual Review
274,Headphones,13,36,1,1,Software Failure,1,57.81,18.16,399,Valid
838,TV,24,12,0,0,Water Damage,4,378.0,208.38,726,Invalid
1312,Refrigerator,11,12,1,1,Electrical Failure,1,2216.64,235.13,339,Valid
646,Camera,3,36,1,1,Software Failure,2,1296.97,1000.78,95,Valid
1373,Headphones,54,24,0,0,Water Damage,2,394.56,54.93,1607,Invalid
774,Headphones,19,24,1,1,Manufacturing Defect,2,486.91,82.7,575,Valid
1052,Laptop,4,24,1,1,Battery Failure,1,1012.91,809.81,127,Valid
1196,Refrigerator,50,12,0,0,Unknown,2,511.07,178.96,1496,Invalid
754,Tablet,3,36,1,1,Software Failure,2,601.28,309.29,76,Valid
711,Headphones,54,36,0,0,Physical Damage,2,213.95,97.28,1620,Invalid
1462,TV,55,36,0,1,Water Damage,2,1937.46,1164.55,1640,Invalid
16,Tablet,33,24,0,1,Battery Failure,2,577.54,383.26,975,Manual Review
303,Refrigerator,2,36,1,1,Electrical Failure,1,2044.1,1687.0,69,Valid
1,Tablet,6,36,0,0,Water Damage,3,238.08,203.81,177,Manual Review
365,Camera,20,36,1,0,Screen Damage,4,921.57,890.25,589,Manual Review
377,Camera,15,24,1,1,Software Failure,1,1926.04,1370.58,454,Valid
85,Smartphone,27,24,0,0,Electrical Failure,4,777.65,778.07,797,Manual Review
1364,Refrigerator,33,36,1,1,Electrical Failure,1,573.1,358.97,992,Valid
324,Smartphone,31,24,0,0,Physical Damage,4,280.01,192.45,938,Invalid
648,Laptop,2,12,1,1,Battery Failure,2,1829.01,402.36,64,Valid
1083,Laptop,50,36,0,1,Water Damage,3,2336.03,1533.62,1501,Manual Review
278,Headphones,54,36,0,0,Water Damage,1,259.78,159.72,1605,Invalid
757,Tablet,28,24,0,0,Screen Damage,2,338.61,367.22,826,Manual Review
349,Headphones,52,36,0,0,Unknown,4,50.28,5.82,1563,Invalid
1092,Laptop,58,36,0,0,Unknown,3,1028.99,222.92,1738,Invalid
702,Refrigerator,53,36,0,1,Water Damage,1,1146.88,144.98,1579,Invalid
1079,Smartphone,4,12,1,1,Battery Failure,0,766.21,219.99,134,Valid
609,Laptop,15,24,1,1,Electrical Failure,1,1269.79,705.12,441,Valid
1069,Smartphone,39,12,0,1,Software Failure,4,362.6,271.56,1160,Manual Review
1471,Washing Machine,17,24,1,1,Electrical Failure,0,1073.26,595.33,505,Valid
783,TV,41,24,0,1,Electrical Failure,2,1360.68,1370.41,1217,Manual Review
224,Laptop,33,12,1,1,Unknown,1,1462.74,953.21,989,Manual Review
1084,Washing Machine,58,36,1,0,Unknown,3,947.68,729.08,1754,Invalid
445,Laptop,11,12,1,1,Software Failure,2,484.69,301.8,341,Valid
234,Camera,57,36,0,1,Battery Failure,0,2115.11,1342.49,1704,Manual Review
1316,Refrigerator,54,36,0,0,Physical Damage,3,1537.37,1035.56,1619,Invalid
517,Smartphone,41,36,0,0,Water Damage,4,794.04,605.75,1215,Invalid
464,Headphones,20,36,1,1,Battery Failure,1,56.4,7.25,604,Valid
693,Tablet,29,24,0,0,Water Damage,3,865.38,102.26,876,Invalid
689,Tablet,46,36,0,0,Unknown,2,936.8,727.34,1376,Invalid
1207,Refrigerator,55,36,0,0,Unknown,2,1778.27,890.92,1644,Invalid
236,Laptop,28,12,0,1,Battery Failure,0,1971.11,1177.26,830,Manual Review
1074,Laptop,40,12,0,0,Water Damage,3,1600.03,252.46,1186,Invalid
934,TV,5,12,1,1,Software Failure,1,1120.42,212.87,148,Valid
983,Headphones,32,36,1,1,Manufacturing Defect,0,223.33,111.48,945,Valid
979,Tablet,16,36,1,1,Unknown,1,970.35,643.46,467,Manual Review
233,Washing Machine,5,12,1,1,Battery Failure,2,920.34,451.83,143,Valid
1359,Laptop,56,36,1,0,Physical Damage,1,2115.77,345.66,1693,Invalid
1457,Headphones,8,24,1,1,Software Failure,2,383.55,56.09,246,Valid
873,Refrigerator,42,12,0,0,Physical Damage,1,2180.76,1229.68,1270,Invalid
540,Tablet,4,24,1,1,Manufacturing Defect,0,152.7,100.11,132,Valid
1290,Refrigerator,57,24,1,1,Electrical Failure,1,2309.02,1160.27,1696,Manual Review
141,Laptop,8,12,1,1,Battery Failure,1,1994.94,1308.1,252,Valid
449,TV,40,12,1,1,Screen Damage,0,819.6,529.37,1200,Manual Review
1120,TV,52,36,0,1,Unknown,1,1014.65,970.44,1568,Manual Review
1268,TV,18,24,1,1,Software Failure,1,1105.09,743.2,548,Valid
859,Smartphone,43,24,0,0,Water Damage,4,488.7,142.36,1296,Invalid
565,Tablet,3,12,1,1,Software Failure,0,860.05,577.18,90,Valid
118,Laptop,40,24,0,0,Unknown,4,2135.52,435.77,1213,Invalid
661,Camera,40,24,0,0,Physical Damage,1,2165.13,1006.35,1200,Invalid
691,Laptop,15,24,1,1,Software Failure,0,1590.46,755.0,446,Valid
49,Headphones,6,24,1,1,Software Failure,0,286.88,58.8,170,Valid
830,Refrigerator,13,12,1,1,Unknown,3,2046.1,1680.47,405,Manual Review
332,Smartphone,44,12,0,0,Water Damage,1,849.15,482.33,1330,Invalid
1169,TV,22,12,1,1,Manufacturing Defect,4,340.4,257.43,648,Manual Review
1440,Tablet,57,36,1,0,Screen Damage,0,888.66,713.33,1718,Manual Review
211,TV,11,12,1,1,Manufacturing Defect,2,1481.59,644.58,317,Valid
692,Headphones,57,24,0,1,Screen Damage,1,189.71,168.6,1711,Manual Review
977,Camera,37,24,1,1,Water Damage,1,702.07,352.16,1101,Manual Review
56,Refrigerator,38,12,1,1,Water Damage,4,2275.81,2401.47,1147,Manual Review
1275,TV,12,12,1,1,Electrical Failure,1,285.41,220.56,371,Valid
545,Laptop,15,24,0,1,Software Failure,1,1737.79,1715.24,448,Manual Review
231,Tablet,11,36,1,1,Electrical Failure,1,480.31,98.57,329,Valid
78,Washing Machine,50,36,0,0,Physical Damage,2,1021.0,593.96,1492,Invalid
105,Laptop,35,36,0,1,Screen Damage,4,1724.84,1198.1,1047,Manual Review
1298,Smartphone,40,36,0,0,Unknown,3,356.72,154.13,1207,Invalid
1340,Headphones,27,36,1,1,Unknown,4,190.08,96.47,806,Manual Review
52,Camera,48,24,0,1,Physical Damage,4,1760.8,725.01,1440,Invalid
1067,Washing Machine,24,24,1,1,Manufacturing Defect,1,817.2,565.0,728,Valid
946,Washing Machine,2,12,1,1,Electrical Failure,0,815.93,301.27,53,Valid
94,Headphones,11,24,0,0,Electrical Failure,2,435.15,242.27,325,Manual Review
191,Washing Machine,32,36,1,1,Screen Damage,0,1761.34,1478.09,969,Manual Review
1035,Camera,39,24,1,0,Water Damage,4,1102.36,790.96,1162,Invalid
291,Washing Machine,51,24,1,0,Unknown,3,1144.72,602.0,1521,Invalid
314,Refrigerator,57,12,0,0,Water Damage,1,2436.11,743.55,1712,Invalid
442,TV,59,12,0,0,Physical Damage,4,1650.07,391.47,1778,Invalid
389,Laptop,59,12,1,1,Battery Failure,3,1979.29,1638.98,1769,Manual Review
39,Washing Machine,16,36,1,1,Manufacturing Defect,2,760.21,143.43,477,Valid
198,Headphones,59,12,0,0,Software Failure,2,437.38,441.43,1781,Manual Review
875,Tablet,5,12,1,1,Electrical Failure,1,683.12,546.96,161,Valid
791,Washing Machine,53,36,1,0,Battery Failure,3,1049.17,1112.43,1585,Manual Review
542,Headphones,34,36,1,1,Physical Damage,0,69.51,73.41,1018,Manual Review
351,Camera,6,24,1,1,Electrical Failure,0,825.99,560.95,172,Valid
526,TV,25,12,0,1,Water Damage,1,490.18,334.31,755,Invalid
962,Headphones,33,36,0,1,Water Damage,1,128.64,120.15,982,Manual Review
768,Smartphone,3,24,1,1,Electrical Failure,0,996.76,845.2,101,Valid
347,TV,39,36,0,0,Water Damage,4,1557.75,1091.27,1155,Invalid
1220,Camera,22,36,0,1,Battery Failure,2,809.66,708.34,673,Manual Review
890,Smartphone,12,12,1,1,Battery Failure,1,610.21,253.16,356,Valid
824,TV,21,24,1,1,Manufacturing Defect,2,623.49,106.86,617,Valid
610,Headphones,12,12,1,1,Software Failure,2,268.61,180.36,348,Valid
1206,Camera,59,24,1,0,Water Damage,0,1378.05,1286.59,1759,Manual Review
1082,Tablet,32,24,0,1,Physical Damage,3,1122.55,699.88,954,Invalid
1221,Refrigerator,32,12,0,0,Physical Damage,4,1991.39,1344.79,945,Invalid
1434,Smartphone,3,12,1,1,Software Failure,0,309.91,262.01,99,Valid
761,Headphones,9,36,1,1,Electrical Failure,1,455.75,255.91,255,Valid
712,Washing Machine,33,24,0,0,Physical Damage,1,1513.72,411.31,985,Invalid
1093,Refrigerator,21,12,0,0,Water Damage,4,500.23,153.49,617,Invalid
820,TV,34,12,0,1,Screen Damage,3,1596.53,804.88,1013,Manual Review
11,Smartphone,40,36,0,0,Physical Damage,3,940.52,328.07,1209,Invalid
632,TV,47,12,0,0,Physical Damage,2,1419.46,832.58,1407,Invalid
705,Tablet,56,36,0,0,Water Damage,4,294.39,130.71,1671,Invalid
1354,Laptop,20,36,1,0,Electrical Failure,0,496.95,322.52,615,Manual Review
199,Washing Machine,60,12,0,1,Electrical Failure,2,1192.34,722.72,1802,Manual Review
1448,Tablet,41,36,1,0,Software Failure,1,954.65,1011.04,1234,Manual Review
798,Laptop,35,24,1,0,Water Damage,1,2078.27,931.07,1042,Invalid
1329,Headphones,38,24,0,1,Physical Damage,4,114.55,33.88,1129,Invalid
709,Tablet,1,12,1,1,Battery Failure,2,671.23,72.84,26,Valid
504,Refrigerator,2,24,1,1,Software Failure,2,2310.22,458.71,55,Valid
240,TV,4,36,0,0,Electrical Failure,4,1024.13,709.7,105,Manual Review
1322,Headphones,9,12,1,1,Electrical Failure,1,82.94,20.29,260,Valid
642,Camera,13,24,1,1,Electrical Failure,2,323.06,179.85,383,Valid
61,Camera,4,36,1,1,Software Failure,2,452.02,151.13,121,Valid
759,Washing Machine,48,12,0,0,Electrical Failure,0,1615.72,1743.8,1446,Manual Review
1096,Laptop,7,24,1,1,Manufacturing Defect,2,1026.55,396.51,196,Valid
165,Headphones,4,12,1,1,Software Failure,2,247.62,51.57,106,Valid
572,TV,37,36,1,0,Physical Damage,4,941.5,326.88,1113,Invalid
608,Camera,48,36,0,0,Unknown,1,1744.56,801.99,1430,Invalid
251,Headphones,51,36,0,0,Physical Damage,1,380.26,299.06,1515,Invalid
1260,Laptop,32,24,1,1,Physical Damage,4,1460.12,361.52,970,Invalid
308,Tablet,11,36,1,1,Battery Failure,2,804.64,542.73,345,Manual Review
455,Laptop,48,36,1,0,Water Damage,1,1581.99,1247.01,1439,Manual Review
764,Smartphone,6,12,1,1,Manufacturing Defect,0,1165.54,629.71,187,Valid
1187,Smartphone,32,24,0,0,Water Damage,2,706.78,466.55,956,Invalid
581,TV,11,24,0,0,Water Damage,4,1841.95,933.11,321,Manual Review
553,Headphones,21,36,1,1,Electrical Failure,2,83.69,33.01,626,Valid
419,Headphones,7,24,0,1,Screen Damage,1,237.69,187.06,210,Manual Review
716,Refrigerator,8,36,1,1,Software Failure,1,860.17,482.53,229,Valid
1188,Headphones,6,12,1,1,Electrical Failure,1,395.72,267.93,181,Valid
802,Smartphone,50,36,0,0,Screen Damage,4,1152.16,840.43,1489,Manual Review
235,Laptop,20,36,1,1,Manufacturing Defect,2,1129.13,775.69,598,Valid
415,Smartphone,37,12,1,0,Water Damage,2,960.33,413.1,1097,Invalid
34,Refrigerator,38,24,0,0,Battery Failure,1,2487.94,2702.76,1143,Manual Review
1038,Washing Machine,2,36,1,1,Software Failure,2,1144.66,598.32,51,Valid
706,Camera,12,36,1,1,Battery Failure,0,1948.14,310.2,364,Valid
286,Refrigerator,15,12,1,0,Unknown,2,1815.45,963.34,446,Invalid
919,Smartphone,17,36,1,0,Software Failure,4,960.78,894.48,506,Manual Review
1210,Laptop,57,36,1,0,Unknown,0,1255.05,817.1,1703,Manual Review
837,Camera,3,12,0,0,Water Damage,0,1223.9,1100.48,96,Manual Review
600,Smartphone,12,12,1,1,Electrical Failure,1,440.67,135.9,369,Valid
638,Laptop,6,12,1,1,Software Failure,1,2024.27,410.62,189,Valid
841,Refrigerator,54,36,1,1,Unknown,2,1710.75,411.64,1614,Invalid
197,Laptop,57,24,0,0,Physical Damage,4,1660.72,478.18,1697,Invalid
658,Camera,3,12,1,1,Manufacturing Defect,0,1210.62,397.41,78,Valid
1241,Headphones,37,36,0,0,Water Damage,2,332.43,51.18,1101,Invalid
412,TV,58,36,1,0,Physical Damage,2,1654.11,273.0,1747,Invalid
507,Tablet,21,12,1,0,Physical Damage,1,984.43,938.18,632,Manual Review
156,Laptop,46,24,0,0,Unknown,1,974.41,100.66,1389,Invalid
1443,Refrigerator,53,12,0,0,Water Damage,3,1117.75,288.28,1587,Invalid
566,Smartphone,48,36,1,0,Physical Damage,4,879.79,688.42,1433,Invalid
843,Laptop,55,24,0,0,Physical Damage,2,1251.94,570.34,1657,Invalid
1141,Camera,4,24,1,1,Battery Failure,2,600.86,509.5,129,Valid
832,Tablet,36,12,0,0,Water Damage,4,1124.7,721.33,1091,Invalid
58,TV,50,24,1,0,Physical Damage,3,1893.49,711.77,1503,Invalid
849,TV,39,12,1,0,Physical Damage,4,1424.84,364.46,1161,Invalid
101,Tablet,23,24,1,1,Battery Failure,1,305.1,44.14,697,Valid
427,Camera,60,36,0,0,Physical Damage,4,543.42,110.54,1806,Invalid
208,Refrigerator,44,36,0,1,Water Damage,3,2431.43,1918.03,1324,Invalid
1155,Headphones,21,36,1,1,Software Failure,0,250.39,107.62,635,Valid
639,Tablet,3,24,1,1,Software Failure,0,363.36,175.68,100,Valid
1472,Tablet,21,36,1,1,Electrical Failure,2,1026.25,590.83,636,Valid
273,Washing Machine,14,12,0,0,Water Damage,3,1639.52,327.45,413,Invalid
1381,Smartphone,17,24,1,1,Electrical Failure,2,1414.09,870.09,513,Valid
182,Laptop,48,36,1,1,Water Damage,3,964.47,609.91,1443,Manual Review
149,Washing Machine,11,36,1,1,Manufacturing Defect,1,1388.98,790.61,339,Valid
952,Washing Machine,4,36,1,1,Manufacturing Defect,0,1555.05,885.81,105,Valid
703,Camera,35,36,1,1,Battery Failure,1,1099.88,290.99,1035,Valid
460,Tablet,53,24,0,1,Electrical Failure,3,783.79,404.08,1577,Manual Review
181,Camera,4,12,1,1,Battery Failure,1,1187.15,165.17,116,Valid
90,Headphones,7,36,0,0,Electrical Failure,0,495.27,452.69,199,Manual Review
1255,Laptop,39,36,0,0,Water Damage,3,2107.61,1503.31,1173,Invalid
892,Smartphone,50,36,0,0,Unknown,3,1076.56,404.36,1490,Invalid
696,Refrigerator,30,36,1,1,Battery Failure,3,2484.49,1938.89,892,Manual Review
1088,TV,42,12,0,0,Unknown,4,1218.46,841.23,1252,Manual Review
1301,Smartphone,47,36,1,0,Physical Damage,2,314.01,148.7,1395,Invalid
